event_time,order_id,product_id,category_id,category_code,brand,price,user_id
2020-11-19 10:10:01 UTC,2388440981134692817,1515966223509122814,2268105439516295848,,moulinex,74.05,1515915625514803546
2020-11-19 06:27:01 UTC,2388440981134692818,1515966223510196859,2268105453005177804,computers.components.cpu,ergolux,2.99,1515915625514803547
2020-11-19 06:27:01 UTC,2388440981134692818,1515966223510667522,2268105412219764818,kids.toys,rastar,34.70,1515915625514803547
2020-11-19 06:27:01 UTC,2388440981134692818,2273948310643409698,2268105453005177804,computers.components.cpu,camelion,2.52,1515915625514803547
2020-11-19 06:27:01 UTC,2388440981134692818,1515966223509305612,2268105405500490684,medicine.tools.tonometer,omron,45.12,1515915625514803547
2020-11-19 06:27:01 UTC,2388440981134692818,1515966223509116154,2268105419375247608,stationery.battery,camelion,2.31,1515915625514803547
2020-11-19 09:18:56 UTC,2388440981134692819,2388434452476875391,,729.14,1515915625514803548
2020-11-19 09:18:56 UTC,2388440981134692819,1515966223509106884,2268105389956399770,appliances.kitchen.washer,samsung,462.94,1515915625514803548
2020-11-19 12:50:02 UTC,2388440981134692820,1515966223509088521,2268105428166508982,electronics.smartphone,samsung,115.72,1515915625514803549
2020-11-19 07:17:57 UTC,2388440981134692821,1515966223510442780,2268105439004590748,,provence,4.61,1515915625514803550
2020-11-19 07:17:57 UTC,2388440981134692821,2273948311037673563,2268105442049655518,,polimerbiht,1.13,1515915625514803550
2020-11-19 07:17:57 UTC,2388440981134692821,1515966223510667870,2268105439088476830,,fissman,7.15,1515915625514803550
2020-11-19 07:17:57 UTC,2388440981134692821,1515966223509299884,2268105402673529732,,rowenta,39.33,1515915625514803550
2020-11-19 07:17:57 UTC,2388440981134692821,2273948311012507735,2268105442049655518,,polimerbiht,2.29,1515915625514803550
2020-11-19 11:35:43 UTC,2388440981134692822,1515966223509106058,2268105392925967052,appliances.environment.air_heater,ava,9.24,1515915625514803551
2020-11-19 12:09:18 UTC,2388440981134692823,1515966223509106140,2268105439247860386,appliances.kitchen.microwave,ava,46.27,1515915625512817083
2020-11-19 12:54:33 UTC,2388440981134692824,1515966223509259359,2268105441856717530,appliances.kitchen.kettle,tefal,40.49,1515915625514803552
2020-11-19 08:16:16 UTC,2388440981134692825,1515966223509104859,2268105410491711534,computers.components.hdd,kingston,49.98,1515915625514803553
2020-11-19 07:17:28 UTC,2388440981134692826,2273948181223965146,2268105409048870926,computers.network.router,tp-link,32.38,1515915625514803554
2020-11-19 08:27:10 UTC,2388440981134692827,1515966223509104685,2268105441101742794,appliances.kitchen.blender,neo,46.27,1515915625514803555
2020-11-19 10:19:24 UTC,2388440981134692828,1515966223510676025,2268105442636858090,furniture.kitchen.table,tefal,55.53,1515915625514803556
2020-11-19 12:15:58 UTC,2388440981134692829,1515966223509117074,2268105427872907696,,samsung,30.07,1515915625514803557
2020-11-19 12:15:58 UTC,2388440981134692829,1515966223541473883,2268105428166508982,electronics.smartphone,samsung,300.90,1515915625514803557
2020-11-19 07:19:00 UTC,2388440981134692830,1515966223509259350,2268105442636858090,furniture.kitchen.table,tefal,41.64,1515915625484644789
2020-11-19 10:21:49 UTC,2388440981134692831,1515966223509258986,2268105392414261954,appliances.environment.vacuum,samsung,32.38,1515915625442762659
2020-11-19 09:55:52 UTC,2388440981134692832,1515966223509631260,2268105442636858090,furniture.kitchen.table,tefal,13.87,1515915625514803558
2020-11-19 09:55:52 UTC,2388440981134692832,2273948227654910595,2268105392070329020,appliances.environment.vacuum,samsung,104.14,1515915625514803558
2020-11-19 10:25:18 UTC,2388440981134692833,1515966223527957710,2374498914000592280,electronics.video.tv,lg,543.96,1515915625514803559
2020-11-19 10:25:18 UTC,2388440981134692833,1515966223527267189,,3.47,1515915625514803559
2020-11-19 10:25:18 UTC,2388440981134692833,2273948305341808929,2268105488564486856,,electrolux,543.96,1515915625514803559
2020-11-19 08:04:39 UTC,2388440981134692834,1515966223509106168,2268105392070329020,appliances.environment.vacuum,samsung,69.42,1515915625514803560
2020-11-19 07:27:43 UTC,2388440981134692835,1515966223509130401,2268105392925967052,appliances.environment.air_heater,ava,43.96,1515915625514803561
2020-11-19 09:09:53 UTC,2388440981134692836,2273948242712461682,2268105441210794700,,aksion,1.37,1515915625514803525
2020-11-19 11:54:45 UTC,2388440981134692837,2388434452474177213,2268105430162997728,electronics.audio.headphone,hyperx,85.63,1515915625514803562
2020-11-19 10:35:53 UTC,2388440981134692838,2378880202211065947,2268105445203772192,appliances.kitchen.coffee_grinder,delonghi,39.33,1515915625513284678
2020-11-19 09:41:51 UTC,2388440981134692839,1515966223509089841,2268105402556089218,appliances.personal.hair_cutter,philips,64.79,1515915625513382994
2020-11-19 09:40:19 UTC,2388440981134692840,2273948306180670408,2268105408293897214,stationery.cartrige,epson,6.00,1515915625514803563
2020-11-19 09:40:19 UTC,2388440981134692840,1515966223509127676,2268105408293897214,stationery.cartrige,epson,6.00,1515915625514803563
2020-11-19 09:40:19 UTC,2388440981134692840,2273948306180670406,2268105408293897214,stationery.cartrige,epson,4.61,1515915625514803563
2020-11-19 08:26:21 UTC,2388440981134692841,1515966223509127781,2268105439247860386,appliances.kitchen.microwave,ava,60.16,1515915625514803564
2020-11-19 04:45:22 UTC,2388440981134692842,1515966223509089642,2268105439247860386,appliances.kitchen.microwave,ava,43.96,1515915625466929940
2020-11-19 10:51:00 UTC,2388440981134692843,2273948304561668846,2268105392741417672,appliances.environment.water_heater,thermex,85.39,1515915625514803565
2020-11-19 07:34:14 UTC,2388440981134692844,1515966223523303302,,57.87,1515915625514803566
2020-11-19 07:34:14 UTC,2388440981134692844,1515966223509106901,2268105392741417672,appliances.environment.water_heater,ariston,266.18,1515915625514803566
2020-11-19 07:34:14 UTC,2388440981134692844,1515966223523303342,,92.59,1515915625514803566
2020-11-19 07:34:14 UTC,2388440981134692844,1515966223523303322,,17.36,1515915625514803566
2020-11-19 07:34:14 UTC,2388440981134692844,1515966223527095831,2268105439323357860,,hansa,393.50,1515915625514803566
2020-11-19 07:36:48 UTC,2388440981134692845,2388434452473909943,2268105442846573294,furniture.kitchen.chair,tefal,74.05,1515915625514803567
2020-11-19 07:29:55 UTC,2388440981134692846,2273948246327951618,2268105392070329020,appliances.environment.vacuum,tefal,115.72,1515915625514803568
2020-11-19 07:29:55 UTC,2388440981134692846,1515966223523303302,,57.87,1515915625514803568
2020-11-19 08:46:31 UTC,2388440981134692847,1515966223509351727,2268105392925967052,appliances.environment.air_heater,polaris,55.53,1515915625514803569
2020-11-19 07:14:05 UTC,2388440981134692848,2273948247644963595,2268105403436893076,,scarlett,18.50,1515915625514803570
2020-11-19 06:28:45 UTC,2388440981134692849,1515966223509129482,2268105389880902296,,philips,87.94,1515915625513056828
2020-11-19 08:28:01 UTC,2388440981134692850,2273948247720461190,2268105443391832826,,pasabahce,4.38,1515915625514803571
2020-11-19 11:19:42 UTC,2388440981134692851,1515966223509088567,2268105428166508982,electronics.smartphone,apple,856.23,1515915625464186730
2020-11-19 11:20:49 UTC,2388440981134692852,2388434452474832131,2268105389956399770,appliances.kitchen.washer,lg,416.64,1515915625514803572
2020-11-19 08:46:18 UTC,2388440981134692853,2273948222697243328,2268105439247860386,appliances.kitchen.microwave,ava,67.11,1515915625514803573
2020-11-19 08:25:44 UTC,2388440981134692854,1515966223523303312,,6.94,1515915625514803574
2020-11-19 08:25:44 UTC,2388440981134692854,1515966223523303310,,8.10,1515915625514803574
2020-11-19 08:25:44 UTC,2388440981134692854,1515966223509088671,2268105428166508982,electronics.smartphone,apple,925.67,1515915625514803574
2020-11-19 08:25:44 UTC,2388440981134692854,2273948216221238252,2268105479521567238,,thefaceshop,6.69,1515915625514803574
2020-11-19 10:25:11 UTC,2388440981134692855,2273948312304353950,2268105428166508982,electronics.smartphone,huawei,138.63,1515915625513445539
2020-11-19 09:04:46 UTC,2388440981134692856,1515966223509105010,2268105402673529732,,polaris,23.13,1515915625514803575
